Employee ID,Gender,Ethnicity,Employment Status,Employee Type,Business Function,Job Level,Base Pay,Country Name,Job Designation,Performance Rating,Job Name
304456,Female,Hispanic,Full-Time,Regular Employee,Technology,S5,"$68,174.01",ES,In_Office,Significant Impact,Cybersecurity Analyst
304457,Male,Black,Contract,Regular Employee,People,M2,"$55,076.90",DO,In_Office,Significant Impact,HR Business Partner
304458,Male,Hispanic,Full-Time,Regular Employee,Sales,E5,"$133,246.50",PL,Hybrid,Significant Impact,Account Executive
304459,Female,Other,Full-Time,Regular Employee,People,S3,"$99,905.67",PT,In_Office,Significant Impact,Recruiter
304460,Male,Asian,Full-Time,Regular Employee,Sales,S5,"$68,918.52",JP,Remote,More Impact Needed,Account Executive
304461,Female,Hispanic,Full-Time,Regular Employee,People,M3,"$77,596.38",CA,Hybrid,Transformative Impact,HR Manager
304462,Non-Binary,White,Full-Time,Regular Employee,Marketing,S1,"$42,937.99",AU,In_Office,Significant Impact,SEO Analyst
304463,Male,Other,Full-Time,Regular Employee,Finance,S4,"$83,035.91",FR,Hybrid,Significant Impact,Financial Analyst
304464,Female,Hispanic,Part-Time,Regular Employee,Engineering,P1,"$89,826.96",CR,Remote,Significant Impact,Machine Learning Engineer
304465,Male,Hispanic,Full-Time,Regular Employee,People,M5,"$61,649.43",CL,Hybrid,Significant Impact,HR Manager
304466,Male,Other,Full-Time,Regular Employee,Engineering,P3,"$66,016.67",NL,Remote,Transformative Impact,Software Engineer
304467,Male,Hispanic,Full-Time,Regular Employee,Legal,P1,"$56,785.07",DE,Hybrid,Significant Impact,Compliance Officer
304468,Non-Binary,Asian,Full-Time,Regular Employee,Finance,S3,"$102,696.68",DE,Remote,Significant Impact,Finance Manager
304469,Female,Black,Contract,Contingent Worker,Sales,S2,"$101,681.85",ES,In_Office,More Impact Needed,Account Executive
304470,Non-Binary,Other,Full-Time,Regular Employee,Legal,E5,"$82,829.30",PH,In_Office,Significant Impact,Legal Counsel
304471,Non-Binary,White,Part-Time,Contingent Worker,Finance,S1,"$77,684.28",ES,In_Office,Significant Impact,Financial Analyst
304472,Male,Hispanic,Full-Time,Contingent Worker,Legal,M2,"$50,037.36",IN,Hybrid,Significant Impact,Compliance Officer
304473,Male,Black,Part-Time,Regular Employee,Engineering,S3,"$60,650.28",PH,In_Office,Significant Impact,Data Engineer
304474,Female,White,Part-Time,Regular Employee,Marketing,E1,"$69,181.81",EG,Hybrid,More Impact Needed,Brand Manager
304475,Female,White,Contract,Regular Employee,Finance,M3,"$61,593.02",US,Hybrid,More Impact Needed,Accountant
304476,Male,Asian,Full-Time,Regular Employee,Legal,M6,"$86,278.97",BR,Hybrid,Significant Impact,Compliance Officer
304477,Male,Black,Full-Time,Regular Employee,Sales,E1,"$42,226.76",FR,In_Office,Transformative Impact,Sales Manager
304478,Female,Other,Full-Time,Regular Employee,Finance,E1,"$49,215.94",IL,Remote,Significant Impact,Finance Manager
304479,Female,Black,Full-Time,Regular Employee,Finance,E5,"$62,398.07",US,Hybrid,More Impact Needed,Accountant
304480,Male,Black,Full-Time,Regular Employee,Legal,E5,"$43,538.31",BR,Hybrid,Transformative Impact,Paralegal
304481,Female,White,Contract,Regular Employee,Marketing,M6,"$95,012.47",US,Remote,Transformative Impact,SEO Analyst
304482,Female,Asian,Full-Time,Regular Employee,Technology,E1,"$97,787.29",PT,In_Office,Significant Impact,IT Support Specialist
304483,Female,Asian,Contract,Regular Employee,Technology,M5,"$41,120.21",IE,Remote,Significant Impact,Cybersecurity Analyst
304484,Male,Black,Full-Time,Regular Employee,Technology,E5,"$80,797.54",NL,Hybrid,More Impact Needed,Cybersecurity Analyst
304485,Female,Black,Part-Time,Contingent Worker,Technology,S5,"$66,929.26",DO,In_Office,Transformative Impact,IT Support Specialist
304486,Male,Hispanic,Full-Time,Contingent Worker,People,M2,"$74,789.32",HU,Remote,Significant Impact,Recruiter
304487,Male,White,Full-Time,Regular Employee,Sales,E2,"$85,689.43",DE,In_Office,Significant Impact,Sales Manager
304488,Female,Other,Contract,Contingent Worker,Sales,S4,"$33,787.72",CA,In_Office,More Impact Needed,Sales Associate
304489,Female,Other,Full-Time,Regular Employee,Technology,P2,"$96,385.10",CR,In_Office,Significant Impact,Cloud Engineer
304490,Male,Asian,Part-Time,Regular Employee,Legal,S4,"$85,427.24",CL,Remote,Transformative Impact,Paralegal
304491,Female,White,Full-Time,Regular Employee,Marketing,S1,"$96,732.75",IL,Remote,Significant Impact,SEO Analyst
304492,Female,Asian,Full-Time,Regular Employee,Engineering,E5,"$37,924.24",DE,Hybrid,More Impact Needed,Machine Learning Engineer
304493,Female,Other,Contract,Regular Employee,Engineering,M1,"$74,326.04",JP,Hybrid,Transformative Impact,Software Engineer
304494,Female,Black,Full-Time,Regular Employee,Technology,S4,"$85,738.40",JP,In_Office,Significant Impact,Cloud Engineer
304495,Female,White,Part-Time,Regular Employee,People,P6,"$83,710.87",US,Hybrid,Transformative Impact,Recruiter
304496,Female,White,Full-Time,Regular Employee,People,M4,"$92,078.74",IE,Hybrid,Significant Impact,HR Business Partner
304497,Male,Hispanic,Part-Time,Regular Employee,Legal,E2,"$84,114.59",US,Remote,Significant Impact,Legal Counsel
304498,Male,Black,Full-Time,Regular Fixed Term,Marketing,S2,"$36,029.05",HU,Hybrid,Significant Impact,Brand Manager
304499,Male,Black,Full-Time,Regular Employee,Engineering,M1,"$98,045.14",UY,In_Office,More Impact Needed,Data Engineer
304500,Female,Asian,Full-Time,Regular Employee,Sales,P7,"$65,385.86",US,Hybrid,Significant Impact,Account Executive
304501,Female,White,Full-Time,Regular Employee,Marketing,S5,"$79,027.87",BR,In_Office,Transformative Impact,Marketing Specialist
304502,Male,Asian,Full-Time,Regular Employee,Engineering,S4,"$106,077.51",IL,Hybrid,More Impact Needed,Machine Learning Engineer
304503,Male,Black,Full-Time,Regular Employee,Marketing,P4,"$74,817.07",CR,In_Office,Transformative Impact,Brand Manager
304504,Female,Hispanic,Full-Time,Regular Fixed Term,Legal,S5,"$67,999.25",EG,Remote,Transformative Impact,Legal Counsel
304505,Male,White,Full-Time,Regular Employee,Engineering,P5,"$51,730.27",IN,Remote,Significant Impact,Machine Learning Engineer
304506,Female,Black,Full-Time,Regular Employee,Finance,E1,"$48,365.86",ES,In_Office,Transformative Impact,Finance Manager
304507,Male,Hispanic,Full-Time,Regular Employee,Technology,M5,"$50,837.96",IT,Hybrid,Significant Impact,IT Support Specialist
304508,Female,Other,Full-Time,Regular Employee,Legal,M5,"$74,271.80",IE,Remote,Significant Impact,Paralegal
304509,Non-Binary,Black,Full-Time,Regular Employee,Finance,S3,"$118,805.66",PT,In_Office,Significant Impact,Finance Manager
304510,Male,Other,Full-Time,Regular Employee,Marketing,M1,"$68,841.20",IN,Hybrid,Transformative Impact,Marketing Specialist
304511,Female,Asian,Part-Time,Regular Employee,Legal,S5,"$74,415.92",CL,Hybrid,Transformative Impact,Paralegal
304512,Male,Other,Full-Time,Regular Employee,Sales,E5,"$88,849.56",UY,Hybrid,Transformative Impact,Sales Associate
304513,Female,Black,Part-Time,Regular Employee,Legal,P3,"$60,961.12",IT,Hybrid,More Impact Needed,Compliance Officer
304514,Female,Other,Full-Time,Regular Employee,Legal,P6,"$102,465.12",HU,Hybrid,Significant Impact,Legal Counsel
304515,Male,White,Part-Time,Regular Fixed Term,Technology,E3,"$65,225.36",PH,Hybrid,Significant Impact,Cloud Engineer
304516,Female,Black,Full-Time,Regular Employee,Legal,E2,"$99,522.18",PT,Hybrid,Significant Impact,Compliance Officer
304517,Female,Hispanic,Full-Time,Regular Employee,Legal,P7,"$87,012.63",HU,In_Office,Significant Impact,Compliance Officer
304518,Male,Other,Part-Time,Contingent Worker,People,P6,"$76,721.96",IN,Hybrid,More Impact Needed,HR Manager
304519,Male,White,Part-Time,Regular Employee,Finance,P2,"$62,828.15",CR,Remote,Transformative Impact,Financial Analyst
304520,Female,Asian,Full-Time,Contingent Worker,Legal,S1,"$93,894.62",AU,Hybrid,Transformative Impact,Legal Counsel
304521,Female,Asian,Full-Time,Regular Employee,Legal,M5,"$72,771.54",PH,Remote,Significant Impact,Compliance Officer
304522,Female,Other,Full-Time,Regular Employee,Marketing,S3,"$64,859.35",ZA,Hybrid,Significant Impact,SEO Analyst
304523,Female,Asian,Full-Time,Regular Employee,People,S4,"$106,810.83",CA,Remote,Significant Impact,HR Business Partner
304524,Female,Hispanic,Part-Time,Regular Employee,Engineering,E5,"$32,755.88",EG,Hybrid,Transformative Impact,Software Engineer
304525,Male,Black,Full-Time,Contingent Worker,Marketing,P6,"$105,263.52",DO,Remote,Transformative Impact,SEO Analyst
304526,Female,White,Full-Time,Regular Employee,Marketing,P5,"$115,589.27",IE,In_Office,Transformative Impact,Brand Manager
304527,Non-Binary,Other,Full-Time,Regular Employee,Technology,S1,"$57,184.07",FR,Hybrid,Transformative Impact,Cloud Engineer
304528,Female,Asian,Full-Time,Regular Employee,Technology,P3,"$61,870.63",JP,Hybrid,Significant Impact,Cybersecurity Analyst
304529,Male,Black,Full-Time,Contingent Worker,People,S2,"$52,689.69",GB,Remote,Significant Impact,HR Business Partner
304530,Male,Hispanic,Part-Time,Regular Employee,People,P4,"$92,440.75",EG,Hybrid,More Impact Needed,Recruiter
304531,Male,Asian,Full-Time,Regular Employee,Technology,S1,"$62,195.47",SG,Hybrid,Transformative Impact,IT Support Specialist
304532,Male,Asian,Part-Time,Regular Employee,People,E3,"$72,532.90",IN,Hybrid,Significant Impact,HR Manager
304533,Male,White,Full-Time,Regular Employee,Marketing,S2,"$87,722.60",HU,Hybrid,Significant Impact,SEO Analyst
304534,Female,Hispanic,Full-Time,Regular Employee,Marketing,S2,"$42,860.12",MX,Hybrid,Significant Impact,SEO Analyst
304535,Female,Hispanic,Full-Time,Regular Employee,Technology,P5,"$44,269.31",FR,Remote,Significant Impact,IT Support Specialist
304536,Male,Other,Full-Time,Regular Employee,Legal,M2,"$81,683.98",HU,In_Office,Significant Impact,Paralegal
304537,Female,White,Part-Time,Regular Employee,People,P7,"$67,299.24",CL,Hybrid,More Impact Needed,HR Business Partner
304538,Male,Other,Full-Time,Regular Employee,People,M3,"$55,158.49",IN,Remote,Transformative Impact,HR Business Partner
304539,Male,White,Full-Time,Contingent Worker,Technology,P3,"$75,006.84",MX,In_Office,More Impact Needed,Cloud Engineer
304540,Male,Hispanic,Full-Time,Regular Fixed Term,Marketing,P7,"$72,548.15",UY,Hybrid,Significant Impact,Marketing Specialist
304541,Female,White,Full-Time,Regular Employee,Marketing,E1,"$56,792.01",IE,Hybrid,More Impact Needed,SEO Analyst
304542,Male,White,Part-Time,Regular Employee,People,S2,"$78,176.61",US,Remote,Transformative Impact,HR Business Partner
304543,Male,White,Full-Time,Regular Employee,Legal,M1,"$55,110.49",JP,In_Office,More Impact Needed,Paralegal
304544,Male,Black,Part-Time,Regular Fixed Term,Sales,P2,"$89,379.75",AU,Remote,Significant Impact,Sales Manager
304545,Female,Black,Full-Time,Regular Employee,Sales,E1,"$71,060.17",US,Hybrid,Significant Impact,Sales Manager
304546,Male,Hispanic,Full-Time,Regular Fixed Term,Engineering,S1,"$111,796.37",CR,In_Office,Significant Impact,Machine Learning Engineer
304547,Female,White,Full-Time,Regular Employee,Legal,M2,"$48,924.59",JP,Hybrid,Transformative Impact,Compliance Officer
304548,Female,Hispanic,Part-Time,Regular Employee,Marketing,S5,"$63,180.44",PH,In_Office,Transformative Impact,Brand Manager
304549,Female,Black,Part-Time,Regular Employee,People,P5,"$93,668.82",MX,Hybrid,Transformative Impact,Recruiter
304550,Non-Binary,White,Full-Time,Regular Employee,Technology,P3,"$53,980.00",ES,In_Office,Significant Impact,Cloud Engineer
304551,Male,Other,Full-Time,Regular Employee,People,E2,"$75,659.25",FR,Remote,More Impact Needed,HR Business Partner
304552,Male,Black,Full-Time,Regular Fixed Term,People,M2,"$35,447.27",PT,In_Office,Significant Impact,HR Business Partner
304553,Female,Black,Full-Time,Regular Employee,Sales,S2,"$53,586.07",UY,Hybrid,Significant Impact,Sales Manager
304554,Female,Black,Full-Time,Regular Employee,Technology,S4,"$56,319.93",JP,Hybrid,Significant Impact,Cloud Engineer
304555,Female,White,Full-Time,Regular Fixed Term,Marketing,S2,"$71,583.12",AU,In_Office,Significant Impact,Brand Manager
304556,Female,Asian,Full-Time,Regular Employee,Technology,P4,"$94,823.07",CL,In_Office,Significant Impact,Cloud Engineer
304557,Female,Other,Full-Time,Regular Employee,People,P3,"$69,560.65",MX,In_Office,More Impact Needed,HR Manager
304558,Non-Binary,Other,Full-Time,Regular Employee,People,E1,"$68,524.42",IN,Remote,Significant Impact,HR Business Partner
304559,Non-Binary,Hispanic,Part-Time,Regular Employee,Sales,P6,"$58,927.37",IN,Remote,Significant Impact,Account Executive
304560,Female,White,Full-Time,Regular Employee,People,P5,"$52,137.04",AU,Remote,Transformative Impact,Recruiter
304561,Male,Black,Contract,Regular Employee,Technology,E6,"$95,366.79",PT,Hybrid,Significant Impact,Cybersecurity Analyst
304562,Female,Asian,Full-Time,Contingent Worker,Engineering,S3,"$78,520.73",US,Remote,Significant Impact,Software Engineer
304563,Male,White,Full-Time,Regular Fixed Term,Marketing,S5,"$68,524.81",AU,Hybrid,Significant Impact,Brand Manager
304564,Male,White,Full-Time,Regular Employee,Technology,E3,"$107,055.57",GB,Hybrid,More Impact Needed,IT Support Specialist
304565,Female,Asian,Full-Time,Contingent Worker,Finance,S2,"$30,000.00",GB,Hybrid,Transformative Impact,Accountant
304566,Male,Black,Full-Time,Regular Fixed Term,Technology,S1,"$95,440.02",ZA,Remote,Significant Impact,Cloud Engineer
304567,Male,White,Full-Time,Regular Employee,Technology,E2,"$43,542.82",ZA,Hybrid,Significant Impact,Cybersecurity Analyst
304568,Male,Other,Contract,Regular Employee,Engineering,P3,"$77,654.37",DE,Hybrid,Significant Impact,Software Engineer
304569,Female,Other,Full-Time,Contingent Worker,Legal,S5,"$94,295.08",AU,Hybrid,Transformative Impact,Compliance Officer
304570,Female,Asian,Contract,Regular Employee,Technology,S3,"$39,285.50",IL,Hybrid,Significant Impact,Cybersecurity Analyst
304571,Female,Black,Full-Time,Regular Employee,Engineering,S1,"$99,720.51",US,In_Office,Transformative Impact,Data Engineer
304572,Male,Asian,Full-Time,Regular Employee,Engineering,P2,"$72,248.16",DE,In_Office,Significant Impact,Machine Learning Engineer
304573,Female,White,Full-Time,Regular Employee,Technology,P2,"$58,927.27",JP,Remote,Transformative Impact,Cloud Engineer
304574,Female,Other,Part-Time,Regular Employee,Technology,M1,"$79,435.46",ES,In_Office,Significant Impact,Cybersecurity Analyst
304575,Male,Hispanic,Full-Time,Regular Employee,Sales,M4,"$85,451.23",JP,Hybrid,Transformative Impact,Account Executive
304576,Male,Asian,Contract,Regular Employee,Legal,S2,"$122,452.01",UY,In_Office,Significant Impact,Paralegal
304577,Male,Hispanic,Full-Time,Regular Fixed Term,Technology,E1,"$71,160.84",IL,Remote,Significant Impact,Cybersecurity Analyst
304578,Non-Binary,Hispanic,Part-Time,Regular Employee,Marketing,M5,"$91,924.61",NL,Hybrid,More Impact Needed,Marketing Specialist
304579,Female,Other,Full-Time,Regular Employee,Technology,E3,"$77,402.29",EG,Hybrid,Significant Impact,Cybersecurity Analyst
304580,Non-Binary,Asian,Full-Time,Regular Employee,Marketing,M1,"$82,107.76",US,Hybrid,More Impact Needed,Marketing Specialist
304581,Male,Hispanic,Full-Time,Regular Employee,Engineering,P5,"$69,950.11",SG,In_Office,More Impact Needed,Machine Learning Engineer
304582,Female,White,Full-Time,Regular Employee,Finance,S2,"$59,820.22",HU,In_Office,Significant Impact,Finance Manager
304583,Female,Black,Full-Time,Regular Employee,Engineering,M1,"$82,685.48",BR,Remote,Significant Impact,Machine Learning Engineer
304584,Female,Black,Full-Time,Contingent Worker,People,P1,"$55,076.03",CA,Hybrid,Significant Impact,HR Business Partner
304585,Non-Binary,Other,Full-Time,Regular Employee,Sales,E3,"$34,935.27",PL,Remote,Significant Impact,Sales Associate
304586,Male,Asian,Full-Time,Regular Employee,People,S5,"$77,143.98",IE,Remote,Transformative Impact,HR Business Partner
304587,Male,Asian,Full-Time,Regular Fixed Term,Legal,P7,"$58,501.93",CR,Hybrid,Significant Impact,Paralegal
304588,Female,Black,Full-Time,Regular Employee,Legal,S3,"$69,195.98",MX,In_Office,Significant Impact,Paralegal
304589,Female,White,Full-Time,Contingent Worker,Sales,E3,"$41,644.85",AU,Remote,Transformative Impact,Sales Manager
304590,Female,Black,Contract,Regular Employee,Engineering,E6,"$94,067.93",CR,In_Office,Transformative Impact,Machine Learning Engineer
304591,Male,Black,Contract,Contingent Worker,Legal,S1,"$30,000.00",PL,In_Office,More Impact Needed,Paralegal
304592,Female,Asian,Full-Time,Regular Employee,Finance,P7,"$83,539.07",HU,Remote,Significant Impact,Accountant
304593,Male,Hispanic,Contract,Contingent Worker,Technology,M3,"$85,529.54",NL,In_Office,Transformative Impact,IT Support Specialist
304594,Male,White,Full-Time,Regular Employee,Sales,M5,"$78,990.92",US,Hybrid,Transformative Impact,Sales Associate
304595,Female,Asian,Full-Time,Regular Employee,People,S1,"$95,575.96",DE,Remote,Significant Impact,HR Business Partner
304596,Female,Black,Full-Time,Regular Employee,Finance,M5,"$51,448.13",BR,Hybrid,Significant Impact,Accountant
304597,Male,Hispanic,Contract,Regular Employee,Technology,S3,"$114,235.89",BR,Hybrid,Significant Impact,Cloud Engineer
304598,Male,White,Full-Time,Regular Employee,Technology,E2,"$57,040.84",PH,Hybrid,Transformative Impact,IT Support Specialist
304599,Male,Other,Part-Time,Regular Employee,Marketing,M5,"$88,219.29",IE,Hybrid,More Impact Needed,Brand Manager
304600,Male,White,Part-Time,Regular Employee,Sales,S4,"$111,441.98",IL,Remote,Transformative Impact,Account Executive
304601,Female,White,Full-Time,Regular Employee,Finance,P7,"$70,777.45",DE,In_Office,Significant Impact,Financial Analyst
304602,Non-Binary,Black,Full-Time,Regular Employee,Technology,E5,"$60,596.75",HU,Remote,Significant Impact,IT Support Specialist
304603,Male,Black,Full-Time,Regular Employee,Sales,E3,"$90,879.22",UY,Remote,Significant Impact,Sales Associate
304604,Female,Other,Full-Time,Regular Employee,People,P6,"$63,534.52",IE,Hybrid,Significant Impact,HR Business Partner
304605,Female,Other,Full-Time,Regular Employee,Engineering,P6,"$57,733.87",US,Hybrid,Significant Impact,Software Engineer
304606,Female,Other,Full-Time,Regular Employee,Sales,S4,"$88,841.28",EG,Hybrid,More Impact Needed,Sales Associate
304607,Male,Asian,Full-Time,Regular Employee,Legal,P1,"$90,064.87",IL,In_Office,Transformative Impact,Compliance Officer
